date,geography,indicator_name,unit,value,source,frequency
2023-01,Canada,"Of which: consumer debt service ratio, interest only",Ratio,3.06,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-01,Canada,Household income,Dollars,585791.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-01,Canada,Disposable income ,Dollars,366672.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-01,Canada,Plus: Interest paid,Dollars,37027.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-01,Canada,Total debt payments,Dollars,63928.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-01,Canada,Mortgage debt payments,Dollars,34682.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-01,Canada,Non-mortgage debt payments,Dollars,29246.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-01,Canada,Total interest paid,Dollars,37027.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-01,Canada,Mortgage interest paid,Dollars,21688.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-01,Canada,Non-mortgage interest paid,Dollars,15339.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-01,Canada,Of which: consumer debt ,Dollars,12883.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-01,Canada,Debt service ratio,Ratio,15.84,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-01,Canada,Mortgage debt service ratio,Ratio,8.59,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-01,Canada,Non-mortgage debt service ratio,Ratio,7.24,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-01,Canada,"Debt service ratio, interest only",Ratio,9.17,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-01,Canada,"Mortgage debt service ratio, interest only",Ratio,5.37,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-01,Canada,"Non-mortgage debt service ratio, interest only",Ratio,3.8,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-01,Canada,"Of which: consumer debt service ratio, interest only",Ratio,3.19,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,Household income,Dollars,2432016.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,Disposable income ,Dollars,1578468.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,Plus: Interest paid,Dollars,155104.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,Total debt payments,Dollars,262432.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,Mortgage debt payments,Dollars,142452.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,Non-mortgage debt payments,Dollars,119980.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,Total interest paid,Dollars,155104.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,Mortgage interest paid,Dollars,91920.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,Non-mortgage interest paid,Dollars,63184.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,Of which: consumer debt ,Dollars,52776.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,Debt service ratio,Ratio,15.14,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,Mortgage debt service ratio,Ratio,8.22,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,Non-mortgage debt service ratio,Ratio,6.92,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,"Debt service ratio, interest only",Ratio,8.95,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,"Mortgage debt service ratio, interest only",Ratio,5.3,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,"Non-mortgage debt service ratio, interest only",Ratio,3.64,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,"Of which: consumer debt service ratio, interest only",Ratio,3.04,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,Household income,Dollars,600781.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,Disposable income ,Dollars,384602.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,Plus: Interest paid,Dollars,38181.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,Total debt payments,Dollars,65202.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,Mortgage debt payments,Dollars,35438.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,Non-mortgage debt payments,Dollars,29764.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,Total interest paid,Dollars,38181.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,Mortgage interest paid,Dollars,22624.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,Non-mortgage interest paid,Dollars,15557.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,Of which: consumer debt ,Dollars,12937.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,Debt service ratio,Ratio,15.42,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,Mortgage debt service ratio,Ratio,8.38,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,Non-mortgage debt service ratio,Ratio,7.04,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,"Debt service ratio, interest only",Ratio,9.03,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,"Mortgage debt service ratio, interest only",Ratio,5.35,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,"Non-mortgage debt service ratio, interest only",Ratio,3.68,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-04,Canada,"Of which: consumer debt service ratio, interest only",Ratio,3.06,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,Household income,Dollars,2489512.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,Disposable income ,Dollars,1620528.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,Plus: Interest paid,Dollars,161532.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,Total debt payments,Dollars,268856.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,Mortgage debt payments,Dollars,146012.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,Non-mortgage debt payments,Dollars,122844.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,Total interest paid,Dollars,161532.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,Mortgage interest paid,Dollars,95336.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,Non-mortgage interest paid,Dollars,66196.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,Of which: consumer debt ,Dollars,55288.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,Debt service ratio,Ratio,15.09,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,Mortgage debt service ratio,Ratio,8.19,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,Non-mortgage debt service ratio,Ratio,6.89,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,"Debt service ratio, interest only",Ratio,9.06,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,"Mortgage debt service ratio, interest only",Ratio,5.35,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,"Non-mortgage debt service ratio, interest only",Ratio,3.71,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,"Of which: consumer debt service ratio, interest only",Ratio,3.1,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,Household income,Dollars,630282.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,Disposable income ,Dollars,420148.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,Plus: Interest paid,Dollars,40736.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,Total debt payments,Dollars,67479.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,Mortgage debt payments,Dollars,36619.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,Non-mortgage debt payments,Dollars,30860.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,Total interest paid,Dollars,40736.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,Mortgage interest paid,Dollars,24032.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,Non-mortgage interest paid,Dollars,16704.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,Of which: consumer debt ,Dollars,13950.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,Debt service ratio,Ratio,14.64,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,Mortgage debt service ratio,Ratio,7.95,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,Non-mortgage debt service ratio,Ratio,6.7,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,"Debt service ratio, interest only",Ratio,8.84,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,"Mortgage debt service ratio, interest only",Ratio,5.21,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,"Non-mortgage debt service ratio, interest only",Ratio,3.62,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-07,Canada,"Of which: consumer debt service ratio, interest only",Ratio,3.03,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,Household income,Dollars,2527940.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,Disposable income ,Dollars,1641912.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,Plus: Interest paid,Dollars,165620.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,Total debt payments,Dollars,273468.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,Mortgage debt payments,Dollars,148288.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,Non-mortgage debt payments,Dollars,125180.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,Total interest paid,Dollars,165620.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,Mortgage interest paid,Dollars,97740.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,Non-mortgage interest paid,Dollars,67880.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,Of which: consumer debt ,Dollars,56572.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,Debt service ratio,Ratio,15.13,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,Mortgage debt service ratio,Ratio,8.2,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,Non-mortgage debt service ratio,Ratio,6.93,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,"Debt service ratio, interest only",Ratio,9.16,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,"Mortgage debt service ratio, interest only",Ratio,5.41,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,"Non-mortgage debt service ratio, interest only",Ratio,3.76,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,"Of which: consumer debt service ratio, interest only",Ratio,3.13,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,Household income,Dollars,639894.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,Disposable income ,Dollars,424647.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,Plus: Interest paid,Dollars,41916.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,Total debt payments,Dollars,68780.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,Mortgage debt payments,Dollars,37259.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,Non-mortgage debt payments,Dollars,31521.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,Total interest paid,Dollars,41916.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,Mortgage interest paid,Dollars,24734.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,Non-mortgage interest paid,Dollars,17182.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,Of which: consumer debt ,Dollars,14349.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,Debt service ratio,Ratio,14.74,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,Mortgage debt service ratio,Ratio,7.99,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,Non-mortgage debt service ratio,Ratio,6.76,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,"Debt service ratio, interest only",Ratio,8.98,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,"Mortgage debt service ratio, interest only",Ratio,5.3,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,"Non-mortgage debt service ratio, interest only",Ratio,3.68,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2023-10,Canada,"Of which: consumer debt service ratio, interest only",Ratio,3.08,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2024-01,Canada,Household income,Dollars,2564292.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2024-01,Canada,Disposable income ,Dollars,1658352.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2024-01,Canada,Plus: Interest paid,Dollars,171088.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2024-01,Canada,Total debt payments,Dollars,276332.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2024-01,Canada,Mortgage debt payments,Dollars,149396.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2024-01,Canada,Non-mortgage debt payments,Dollars,126936.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2024-01,Canada,Total interest paid,Dollars,171088.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2024-01,Canada,Mortgage interest paid,Dollars,100640.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2024-01,Canada,Non-mortgage interest paid,Dollars,70448.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2024-01,Canada,Of which: consumer debt ,Dollars,58744.0,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2024-01,Canada,Debt service ratio,Ratio,15.1,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
2024-01,Canada,Mortgage debt service ratio,Ratio,8.17,Statistics Canada Table 11-10-0065-01,Monthly/Quarterly
